0,1,0,0,0,1,1173116254.58
0,132,0,0,0,1,1173116254.68
1,1,0,0,0,1,1173116254.678
90,106,0,0,0,1,1173116254.678
1,1,0,0,0,1,1173116254.979
94,157,0,0,0,1,1173116254.989
0,1,1,0,0,1,1173116257.192
0,74,46,0,0,1,1173116257.192
0,1,1,0,0,1,1173116257.482
0,138,74,0,0,1,1173116257.482
0,0,1,0,0,1,1173116258.414
0,0,83,0,0,1,1173116258.414
0,1,0,0,0,1,1173116259.55
0,150,0,0,0,1,1173116259.55
0,1,0,0,0,1,1173116259.676
0,88,0,0,0,1,1173116259.676
0,1,0,0,0,1,1173116259.976
0,122,0,0,0,1,1173116259.976
0,1,1,0,0,1,1173116260.927
0,151,91,0,0,1,1173116260.927
0,1,1,0,0,1,1173116261.208
0,123,48,0,0,1,1173116261.218
0,0,1,0,0,1,1173116261.989
0,0,12,0,0,1,1173116261.999
0,0,0,1,0,1,1173116262.219
0,0,0,15,0,1,1173116262.229
1,1,0,0,0,1,1173116262.460
104,164,0,0,0,1,1173116262.460
0,0,0,1,0,1,1173116262.660
0,0,0,13,0,1,1173116262.660
0,0,1,0,0,1,1173116263.381
0,0,69,0,0,1,1173116263.381
0,0,1,0,0,1,1173116263.651
0,0,44,0,0,1,1173116263.661
0,0,0,1,0,1,1173116263.862
0,0,0,14,0,1,1173116263.862
1,0,1,0,0,1,1173116264.62
99,0,78,0,0,1,1173116264.72
0,0,1,0,0,1,1173116264.292
0,0,118,0,0,1,1173116264.292
1,0,1,0,0,1,1173116264.493
131,0,129,0,0,1,1173116264.493
1,0,1,0,0,1,1173116264.693
133,0,129,0,0,1,1173116264.693
1,0,1,0,0,1,1173116264.923
131,0,130,0,0,1,1173116264.933
1,0,1,0,0,1,1173116265.164
132,0,130,0,0,1,1173116265.164
1,0,1,0,0,1,1173116265.364
130,0,128,0,0,1,1173116265.364
1,0,1,1,0,1,1173116265.594
133,0,131,10,0,1,1173116265.594
1,0,1,0,0,1,1173116265.824
132,0,129,0,0,1,1173116265.834
1,0,1,1,0,1,1173116266.25
132,0,134,13,0,1,1173116266.35
1,0,1,0,0,1,1173116266.265
126,0,117,0,0,1,1173116266.265
1,0,1,0,0,1,1173116266.495
111,0,84,0,0,1,1173116266.505
0,0,1,0,0,1,1173116266.696
0,0,60,0,0,1,1173116266.706
0,0,1,0,0,1,1173116266.926
0,0,53,0,0,1,1173116266.936
0,0,1,0,0,1,1173116267.166
0,0,58,0,0,1,1173116267.166
0,0,1,0,0,1,1173116267.437
0,0,72,0,0,1,1173116267.437
0,0,1,1,0,1,1173116267.637
0,0,62,15,0,1,1173116267.637
0,0,1,0,0,1,1173116267.857
0,0,69,0,0,1,1173116267.857
0,0,1,0,0,1,1173116268.58
0,0,70,0,0,1,1173116268.68
0,0,1,0,0,1,1173116268.288
0,0,50,0,0,1,1173116268.298
1,0,1,0,0,1,1173116268.528
109,0,71,0,0,1,1173116268.528
0,0,1,0,0,1,1173116268.729
0,0,50,0,0,1,1173116268.739
0,0,1,0,0,1,1173116268.949
0,0,62,0,0,1,1173116268.949
0,0,1,0,0,1,1173116269.149
0,0,76,0,0,1,1173116269.149
0,0,1,1,0,1,1173116269.350
0,0,71,13,0,1,1173116269.360
0,0,1,0,0,1,1173116269.560
0,0,54,0,0,1,1173116269.580
0,0,1,0,0,1,1173116269.760
0,0,90,0,0,1,1173116269.760
0,0,0,1,0,1,1173116270.501
0,0,0,15,0,1,1173116270.501
0,0,0,1,0,1,1173116271.2
0,0,0,13,0,1,1173116271.2
0,0,0,1,0,1,1173116272.194
0,0,0,15,0,1,1173116272.204
0,0,0,1,0,1,1173116272.664
0,0,0,14,0,1,1173116272.664
0,1,1,0,0,1,1173116273.666
0,200,51,0,0,1,1173116273.676
0,0,0,1,0,1,1173116273.866
0,0,0,15,0,1,1173116273.876
0,1,1,0,0,1,1173116274.297
0,193,57,0,0,1,1173116274.297
0,1,1,0,0,1,1173116274.637
0,157,50,0,0,1,1173116274.637
0,1,1,0,0,1,1173116274.938
0,207,46,0,0,1,1173116274.938
0,1,1,0,0,1,1173116275.268
0,157,51,0,0,1,1173116275.278
0,0,1,0,0,1,1173116275.568
0,0,54,0,0,1,1173116275.579
0,1,1,0,0,1,1173116275.909
0,138,67,0,0,1,1173116275.909
1,1,0,0,0,1,1173116276.239
98,102,0,0,0,1,1173116276.239
1,1,0,0,0,1,1173116276.540
71,137,0,0,0,1,1173116276.540
1,1,0,0,0,1,1173116277.511
84,105,0,0,0,1,1173116277.511
1,1,0,0,0,1,1173116277.812
61,122,0,0,0,1,1173116277.812
1,0,0,0,0,1,1173116278.272
91,0,0,0,0,1,1173116278.272
0,1,0,0,0,1,1173116278.763
0,109,0,0,0,1,1173116278.773
0,1,0,0,0,1,1173116279.74
0,151,0,0,0,1,1173116279.84
0,1,1,0,0,1,1173116280.5
0,141,72,0,0,1,1173116280.15
0,1,1,0,0,1,1173116280.305
0,188,51,0,0,1,1173116280.315
1,1,0,0,0,1,1173116281.277
82,82,0,0,0,1,1173116281.277
1,1,0,0,0,1,1173116281.577
82,147,0,0,0,1,1173116281.577
1,1,0,0,0,1,1173116282.508
102,138,0,0,0,1,1173116282.518
1,1,0,0,0,1,1173116282.809
80,188,0,0,0,1,1173116282.819
1,0,0,0,0,1,1173116283.280
90,0,0,0,0,1,1173116283.280
0,1,0,0,0,1,1173116283.780
0,84,0,0,0,1,1173116283.790
0,1,0,0,0,1,1173116284.81
0,134,0,0,0,1,1173116284.91
1,1,0,0,0,1,1173116287.916
95,195,0,0,0,1,1173116287.916
1,1,0,0,0,1,1173116288.717
89,139,0,0,0,1,1173116288.717
1,1,0,0,0,1,1173116288.998
103,166,0,0,0,1,1173116288.998
0,1,1,0,0,1,1173116290.9
0,157,51,0,0,1,1173116290.9
0,1,1,0,0,1,1173116290.700
0,141,72,0,0,1,1173116290.720
0,1,1,0,0,1,1173116291.291
0,33,45,0,0,1,1173116291.291
0,1,1,0,0,1,1173116291.551
0,188,51,0,0,1,1173116291.561
1,1,0,0,0,1,1173116292.513
82,82,0,0,0,1,1173116292.513
1,1,0,0,0,1,1173116292.813
82,147,0,0,0,1,1173116292.813
1,1,0,0,0,1,1173116293.755
102,138,0,0,0,1,1173116293.765
1,1,0,0,0,1,1173116294.55
80,188,0,0,0,1,1173116294.65
1,0,0,0,0,1,1173116294.526
90,0,0,0,0,1,1173116294.526
0,1,0,0,0,1,1173116295.26
0,84,0,0,0,1,1173116295.26
0,1,0,0,0,1,1173116295.327
0,134,0,0,0,1,1173116295.337
0,1,1,0,0,1,1173116317.288
0,157,51,0,0,1,1173116317.288
0,0,1,0,0,1,1173116317.539
0,0,54,0,0,1,1173116317.539
0,1,1,0,0,1,1173116317.879
0,138,67,0,0,1,1173116317.889
1,1,0,0,0,1,1173116318.210
98,102,0,0,0,1,1173116318.210
1,1,0,0,0,1,1173116318.510
71,137,0,0,0,1,1173116318.510
1,1,0,0,0,1,1173116319.492
84,105,0,0,0,1,1173116319.492
1,1,0,0,0,1,1173116319.762
61,122,0,0,0,1,1173116319.772
1,0,0,0,0,1,1173116320.243
91,0,0,0,0,1,1173116320.243
0,1,0,0,0,1,1173116320.753
0,109,0,0,0,1,1173116320.753
1,1,0,1,1,1,1173120815.116
78,93,0,76,94,1,1173120815.156
1,1,0,1,1,1,1173120815.196
79,94,0,80,91,1,1173120815.196
1,1,0,1,1,1,1173120815.416
78,94,0,81,89,1,1173120815.426
1,1,0,1,1,1,1173120815.617
80,90,0,78,83,1,1173120815.627
1,1,0,1,1,1,1173120815.857
87,91,0,82,92,1,1173120815.857
1,1,0,1,1,1,1173120816.57
87,87,0,77,90,1,1173120816.57
1,1,0,1,1,1,1173120816.258
80,95,0,79,97,1,1173120816.258
1,1,0,1,1,1,1173120816.488
79,97,0,77,89,1,1173120816.488
1,1,0,1,1,1,1173120816.698
78,87,0,78,90,1,1173120816.698
1,1,0,1,1,1,1173120816.929
84,98,0,78,93,1,1173120816.929
1,1,0,1,1,1,1173120817.119
80,68,0,100,95,1,1173120817.119
1,1,0,1,1,1,1173120817.319
83,77,0,88,89,1,1173120817.319
1,1,0,1,1,1,1173120950.481
78,93,0,76,94,1,1173120950.481
1,1,0,1,1,1,1173120950.721
87,93,0,91,79,1,1173120950.721
1,1,0,1,1,1,1173120950.921
87,92,0,78,94,1,1173120950.921
1,1,0,1,1,1,1173120951.142
80,95,0,69,73,1,1173120951.142
1,1,0,1,1,1,1173120951.342
81,91,0,69,91,1,1173120951.342
1,1,0,1,1,1,1173120951.552
84,84,0,74,89,1,1173120951.612
1,1,0,1,1,1,1173120951.763
86,86,0,81,85,1,1173120951.793
1,1,0,1,1,1,1173120952.23
82,91,0,82,94,1,1173120952.23
1,1,0,1,1,1,1173120952.263
79,91,0,78,89,1,1173120952.273
1,1,0,1,1,1,1173120952.484
80,68,0,100,95,1,1173120952.484
1,1,0,1,1,1,1173120952.684
79,68,0,82,80,1,1173120952.694
1,1,0,1,1,1,1173121047.40
78,93,0,76,94,1,1173121047.40
1,1,0,1,1,1,1173121047.260
87,93,0,91,79,1,1173121047.260
1,1,0,1,1,1,1173121047.480
87,92,0,78,94,1,1173121047.480
1,1,0,1,1,1,1173121047.680
89,94,0,72,91,1,1173121047.680
1,1,0,1,1,1,1173121047.881
80,89,0,77,87,1,1173121047.881
1,1,0,1,1,1,1173121048.91
78,95,0,85,99,1,1173121048.91
1,1,0,1,1,1,1173121048.321
79,89,0,72,82,1,1173121048.331
1,1,0,1,1,1,1173121048.522
75,88,0,68,81,1,1173121048.532
1,1,0,1,1,1,1173121048.762
79,91,0,78,89,1,1173121048.762
1,1,0,1,1,1,1173121048.992
79,89,0,71,90,1,1173121049.2
1,1,0,1,1,1,1173121049.193
80,69,0,79,75,1,1173121049.203
1,1,0,1,1,1,1173121086.16
81,99,0,75,104,1,1173121086.26
1,1,0,1,1,1,1173121086.226
88,102,0,88,87,1,1173121086.226
1,1,0,1,1,1,1173121086.446
91,96,0,81,105,1,1173121086.446
1,1,0,1,1,1,1173121086.677
84,99,0,61,75,1,1173121086.677
1,1,0,1,1,1,1173121086.887
84,94,0,61,102,1,1173121086.897
1,1,0,1,1,1,1173121087.127
80,99,0,81,106,1,1173121087.127
1,1,0,1,1,1,1173121087.358
82,105,0,69,101,1,1173121087.358
1,1,0,1,1,1,1173121087.558
82,93,0,72,99,1,1173121087.558
1,1,0,1,1,1,1173121087.788
86,100,0,69,101,1,1173121087.798
1,1,0,1,1,1,1173121088.28
83,79,0,81,70,1,1173121088.38
1,1,0,1,1,1,1173121088.259
77,85,0,93,89,1,1173121088.259
0,1,0,0,0,1,1173121090.672
0,143,0,0,0,1,1173121090.672
0,1,0,0,0,1,1173121091.13
0,110,0,0,0,1,1173121091.23
1,0,0,0,0,1,1173121091.473
72,0,0,0,0,1,1173121091.483
0,1,0,0,0,1,1173121091.944
0,81,0,0,0,1,1173121091.944
0,1,0,0,0,1,1173121092.245
0,111,0,0,0,1,1173121092.255
0,1,1,0,0,1,1173121093.146
0,91,72,0,0,1,1173121093.156
0,1,1,0,0,1,1173121093.446
0,55,55,0,0,1,1173121093.456
0,1,0,0,0,1,1173121094.348
0,145,0,0,0,1,1173121094.358
1,1,0,0,0,1,1173121095.579
114,105,0,0,0,1,1173121095.579
1,1,0,0,0,1,1173121095.870
57,133,0,0,0,1,1173121095.870
1,0,0,0,0,1,1173121096.340
98,0,0,0,0,1,1173121096.340
0,1,0,0,0,1,1173121096.811
0,68,0,0,0,1,1173121096.821
0,1,0,0,0,1,1173121097.122
0,70,0,0,0,1,1173121097.122
0,0,1,0,0,1,1173121098.23
0,0,69,0,0,1,1173121098.23
1,1,0,0,0,1,1173121098.654
74,111,0,0,0,1,1173121098.664
1,1,0,0,0,1,1173121098.954
108,80,0,0,0,1,1173121098.964
1,1,0,0,0,1,1173121101.147
76,48,0,0,0,1,1173121101.147
1,1,0,0,0,1,1173121101.458
105,78,0,0,0,1,1173121101.468
1,1,0,0,0,1,1173121103.621
83,89,0,0,0,1,1173121103.631
1,1,0,0,0,1,1173121103.931
103,94,0,0,0,1,1173121103.931
1,1,0,0,0,1,1173121106.135
74,62,0,0,0,1,1173121106.135
1,1,0,0,0,1,1173121106.425
107,82,0,0,0,1,1173121106.425
0,0,1,0,0,1,1173121107.366
0,0,85,0,0,1,1173121107.366
0,1,0,0,0,1,1173121107.997
0,85,0,0,0,1,1173121107.997
1,1,0,0,0,1,1173121108.628
75,72,0,0,0,1,1173121108.638
1,1,0,0,0,1,1173121108.929
97,129,0,0,0,1,1173121108.939
0,1,1,0,0,1,1173121111.102
0,131,55,0,0,1,1173121111.112
0,1,1,0,0,1,1173121111.422
0,96,85,0,0,1,1173121111.422
0,0,1,0,0,1,1173121112.363
0,0,103,0,0,1,1173121112.373
0,1,0,0,0,1,1173121113.4
0,104,0,0,0,1,1173121113.4
0,1,0,0,0,1,1173121113.635
0,81,0,0,0,1,1173121113.635
0,1,0,0,0,1,1173121113.936
0,58,0,0,0,1,1173121113.946
0,1,1,0,0,1,1173121114.877
0,109,107,0,0,1,1173121114.877
0,1,1,0,0,1,1173121115.178
0,74,47,0,0,1,1173121115.178
1,1,0,0,0,1,1173121116.940
100,77,0,0,0,1,1173121116.940
1,1,0,0,0,1,1173121118.92
108,133,0,0,0,1,1173121118.102
0,0,1,0,0,1,1173121121.146
0,0,78,0,0,1,1173121121.146
0,0,1,0,0,1,1173121121.487
0,0,131,0,0,1,1173121121.497
1,0,1,0,0,1,1173121121.697
131,0,129,0,0,1,1173121121.697
0,0,1,0,0,1,1173121121.887
0,0,129,0,0,1,1173121121.897
1,0,1,0,0,1,1173121122.128
131,0,129,0,0,1,1173121122.128
1,0,1,0,0,1,1173121122.328
131,0,128,0,0,1,1173121122.328
1,0,1,0,0,1,1173121122.528
131,0,128,0,0,1,1173121122.528
1,0,1,0,0,1,1173121122.758
130,0,129,0,0,1,1173121122.768
1,0,1,0,0,1,1173121122.959
132,0,128,0,0,1,1173121122.969
0,0,1,0,0,1,1173121123.299
0,0,127,0,0,1,1173121123.299
1,0,1,0,0,1,1173121123.499
117,0,99,0,0,1,1173121123.499
0,0,1,0,0,1,1173121123.700
0,0,82,0,0,1,1173121123.740
0,0,1,0,0,1,1173121124.992
0,0,56,0,0,1,1173121124.992
0,0,1,0,0,1,1173121125.562
0,0,84,0,0,1,1173121125.562
1,1,0,0,0,1,1173121128.997
108,80,0,0,0,1,1173121129.7
1,1,0,0,0,1,1173121129.548
100,77,0,0,0,1,1173121129.558
1,0,1,0,0,1,1173121129.779
115,0,95,0,0,1,1173121129.789
1,0,1,0,0,1,1173121131.962
132,0,130,0,0,1,1173121131.962
0,0,1,0,0,1,1173121133.354
0,0,78,0,0,1,1173121133.364
0,0,1,0,0,1,1173121139.132
0,0,131,0,0,1,1173121139.142
0,0,1,0,0,1,1173121139.342
0,0,128,0,0,1,1173121139.352
0,0,1,0,0,1,1173121139.553
0,0,129,0,0,1,1173121139.553
1,0,1,0,0,1,1173121139.743
131,0,129,0,0,1,1173121139.753
1,0,1,0,0,1,1173121139.963
131,0,128,0,0,1,1173121139.963
1,0,1,0,0,1,1173121140.163
131,0,128,0,0,1,1173121140.163
1,0,1,0,0,1,1173121140.364
130,0,130,0,0,1,1173121140.364
1,0,1,0,0,1,1173121140.594
132,0,128,0,0,1,1173121140.604
0,0,1,0,0,1,1173121140.935
0,0,127,0,0,1,1173121140.935
1,0,1,0,0,1,1173121141.125
117,0,99,0,0,1,1173121141.135
0,0,1,0,0,1,1173121141.355
0,0,75,0,0,1,1173121141.355
0,0,1,0,0,1,1173121142.627
0,0,56,0,0,1,1173121142.637
1,1,0,0,0,1,1173121158.510
83,89,0,0,0,1,1173121158.520
1,1,0,0,0,1,1173121178.689
81,85,0,0,0,1,1173121178.689
1,1,0,0,0,1,1173121178.989
101,105,0,0,0,1,1173121178.999
0,1,0,0,0,1,1173121181.162
0,164,0,0,0,1,1173121181.172
1,1,0,0,0,1,1173121181.473
106,75,0,0,0,1,1173121181.483
0,0,1,0,0,1,1173121182.424
0,0,82,0,0,1,1173121182.424
0,1,0,0,0,1,1173121183.55
0,82,0,0,0,1,1173121183.65
1,1,0,0,0,1,1173121183.696
90,90,0,0,0,1,1173121183.696
1,1,0,0,0,1,1173121183.996
95,130,0,0,0,1,1173121183.996
0,1,1,0,0,1,1173121186.170
0,166,54,0,0,1,1173121186.180
0,1,1,0,0,1,1173121186.490
0,99,84,0,0,1,1173121186.490
0,0,1,0,0,1,1173121187.431
0,0,97,0,0,1,1173121187.431
0,1,0,0,0,1,1173121188.62
0,112,0,0,0,1,1173121188.72
0,1,0,0,0,1,1173121188.663
0,147,0,0,0,1,1173121188.673
0,1,0,0,0,1,1173121189.4
0,77,0,0,0,1,1173121189.4
0,0,1,0,0,1,1173121189.905
0,0,51,0,0,1,1173121189.905
0,1,1,0,0,1,1173121190.225
0,68,47,0,0,1,1173121190.225
1,1,0,0,0,1,1173121191.187
97,77,0,0,0,1,1173121191.217
1,1,0,1,1,1,1173123988.489
81,91,0,83,111,1,1173123988.489
1,1,0,1,1,1,1173123988.689
85,99,0,84,95,1,1173123988.699
1,1,0,1,1,1,1173123988.910
90,93,0,84,100,1,1173123988.920
1,1,0,1,1,1,1173123989.150
75,87,0,59,88,1,1173123989.150
1,1,0,1,1,1,1173123989.360
89,94,0,62,109,1,1173123989.370
1,1,0,1,1,1,1173123989.561
86,84,0,67,104,1,1173123989.561
1,1,0,1,1,1,1173123989.791
84,96,0,84,101,1,1173123989.801
1,1,0,1,1,1,1173123990.1
84,99,0,83,101,1,1173123990.1
1,1,0,1,1,1,1173123990.232
87,98,0,69,101,1,1173123990.242
1,1,0,1,1,1,1173123990.422
70,89,0,66,102,1,1173123990.422
1,1,0,1,1,1,1173123990.652
93,75,0,108,96,1,1173123990.652
1,1,0,1,1,1,1173124184.441
81,91,0,83,111,1,1173124184.451
1,1,0,1,1,1,1173124184.621
89,84,0,67,101,1,1173124184.631
1,1,0,1,1,1,1173124184.831
80,91,0,73,107,1,1173124184.831
1,1,0,1,1,1,1173124185.42
82,103,0,73,94,1,1173124185.52
1,1,0,1,1,1,1173124185.242
78,89,0,80,112,1,1173124185.252
1,1,0,1,1,1,1173124185.462
70,82,0,60,102,1,1173124185.472
1,1,0,1,1,1,1173124185.663
87,82,0,62,90,1,1173124185.663
1,1,0,1,1,1,1173124185.873
71,78,0,55,104,1,1173124185.883
1,1,0,1,1,1,1173124186.73
81,103,0,77,100,1,1173124186.113
1,1,0,1,1,1,1173124186.274
89,100,0,70,103,1,1173124186.274
1,1,0,1,1,1,1173124186.474
79,76,0,84,67,1,1173124186.494
1,1,0,1,1,1,1173124186.694
78,87,0,93,83,1,1173124186.704
1,1,0,0,0,1,1173124187.656
81,85,0,0,0,1,1173124187.656
